"permit_number","streetname","Cross Street 1","Cross Street 2","Permit Type","Agent","AgentPhone","Permit Purpose","Approved Date","Status","cnn","permit_zipcode","permit_start_date","permit_end_date","permit_address","24/7 Contact","Inspector","CurbRampWork","X","Y","Latitude","Longitude","bpa","Location","the_geom","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"25EXC-04956","BARTLETT ST","21ST ST","22ND ST","Excavation","CableCom","650-520-7091","2550 Mission St.","10/10/2025","APPROVED","2742000","94110","10/16/2025","11/13/2025","2550 MISSION ST","6506421033","Kevin Johnson Jr.",,"6006969.45707711","2103504.88851204","37.75621769232","-122.41887456466",,"POINT (-122.4188745646602 37.7562176923157)","POINT (-122.418874565 37.756217692)","Mission","9","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04932","POTRERO AVE","MARIPOSA ST","18TH ST","Excavation","Pacific Gas & Electric","4155243102","35669073 - 2500 18th St","10/10/2025","APPROVED","10663201","94110","10/25/2025","11/22/2025",,"800-pge-5000","Kevin Johnson Jr.",,"6010360.351","2105745.061","37.76255906468","-122.40730555391",,"POINT (-122.4073055539084 37.76255906467584)","POINT (-122.407305554 37.762559065)","Mission","9","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04935","FOLSOM ST","21ST ST","22ND ST","Excavation","Pacific Gas & Electric","5102920681","47246505 - Folsom & 22nd","10/10/2025","APPROVED","5696000","94110","10/27/2025","12/23/2025",,"800-pge-5000","Don Doan",,"6008246.19725","2103581.02056","37.75649854073","-122.41446453361",,"POINT (-122.41446453360734 37.75649854073203)","POINT (-122.414464534 37.756498541)","Mission","9","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04968","ACTON ST","MISSION ST \ SICKLES AVE","BRUMISS TER","Excavation","Pacific Gas & Electric","530-204-7987","31 ACTON ST","10/10/2025","APPROVED","2087000","94112","10/09/2025","11/06/2025",,"800-pge-5000","Don Doan",,"5996886.54873","2086338.69991","37.70851055732","-122.45250576355",,"POINT (-122.45250576354543 37.708510557323756)","POINT (-122.452505764 37.708510557)","Excelsior","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04940","06TH ST","MISSION ST","MINNA ST","Excavation","Pacific Bell Telephone Company","209-595-6470","A05BBAZ","10/10/2025","APPROVED","329000","94103","10/27/2025","11/21/2025","106 06TH ST","415-570-0767","Alastair Johns",,"6010122.87027","2112349.01184","37.78067867912","-122.40859280169",,"POINT (-122.40859280168888 37.780678679117266)","POINT (-122.408592802 37.780678679)","South of Market","6","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04936","GRANADA AVE","LAKEVIEW AVE","GRAFTON AVE","Excavation","Pacific Gas & Electric","415-695-3500","PM 35213585-38 Granada","10/09/2025","ACTIVE","6366000","94112","10/25/2025","12/31/2025",,"800-pge-5000","Don Doan",,"5995623.70758","2090233.3019","37.71913178788","-122.4571518042",,"POINT (-122.45715180420058 37.71913178787865)","POINT (-122.457151804 37.719131788)","Oceanview/Merced/Ingleside","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04965","LEVANT ST","STATES ST","VULCAN STWY","Excavation","Pacific Gas & Electric","415-238-1286","EP 61 LEVANT ST SAN FRANCISCO","10/10/2025","APPROVED","8315000","94114","11/03/2025","12/01/2025",,"800-pge-5000","Kevin Johnson Jr.",,"6000289.883","2106563.483","37.76423748088","-122.44219429854",,"POINT (-122.44219429854434 37.76423748087889)","POINT (-122.442194299 37.764237481)","Castro/Upper Market","8","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04863","JERROLD AVE","QUINT ST","JERROLD AVE","Excavation","Pacific Gas & Electric","5102920681","1800 Jerrod Ave","10/10/2025","APPROVED","7499000","94124","12/10/2025","01/30/2026",,"800-pge-5000","Jeffrey Ramirez",,"6014057.81633","2097959.32866","37.74138733836","-122.39397221936",,"POINT (-122.3939722193623 37.7413873383623)","POINT (-122.393972219 37.741387338)","Bayview Hunters Point","10","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04936","GRAFTON AVE","GRANADA AVE","MIRAMAR AVE","Excavation","Pacific Gas & Electric","415-695-3500","PM 35213585-38 Granada","10/09/2025","ACTIVE","6360000","94112","10/25/2025","12/31/2025",,"800-pge-5000","Don Doan",,"5995481.28787","2090562.9362","37.72002870523","-122.45766792976",,"POINT (-122.45766792976096 37.720028705231634)","POINT (-122.45766793 37.720028705)","Oceanview/Merced/Ingleside","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04936","ORIZABA AVE","LAKEVIEW AVE","GARFIELD ST \ GRAFTON AVE","Excavation","Pacific Gas & Electric","415-695-3500","PM 35213585-38 Granada","10/09/2025","ACTIVE","9994000","94132","10/25/2025","12/31/2025",,"800-pge-5000","Don Doan",,"5994032.354","2090257.785","37.71910750589","-122.46265423853",,"POINT (-122.46265423852552 37.719107505891614)","POINT (-122.462654239 37.719107506)","Oceanview/Merced/Ingleside","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04979","BANKS ST","JARBOE AVE","TOMPKINS AVE","Excavation","Pacific Gas & Electric","530-204-7987","471 Banks St","10/18/2025","APPROVED","2718000","94110","10/15/2025","11/12/2025",,"800-pge-5000",,,"6008586.57313","2096712.0276","37.73765692964","-122.41280177839",,"POINT (-122.41280177839295 37.73765692964012)","POINT (-122.412801778 37.73765693)","Bernal Heights","9","2025/10/21 04:19:38 AM","2025/10/22 05:13:12 AM"
"25EXC-04936","GRANADA AVE","HOLLOWAY AVE",,"Excavation","Pacific Gas & Electric","415-695-3500","PM 35213585-38 Granada","10/09/2025","ACTIVE","22584000","0","10/25/2025","12/31/2025",,"800-pge-5000","Don Doan","true","5995641.08931","2091220.37757","37.72184306184","-122.45716308725",,"POINT (-122.45716308724637 37.721843061840715)","POINT (-122.457163087 37.721843062)","Oceanview/Merced/Ingleside","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04936","LAKEVIEW AVE","PLYMOUTH AVE","GRANADA AVE","Excavation","Pacific Gas & Electric","415-695-3500","PM 35213585-38 Granada","10/09/2025","ACTIVE","8068000","94112","10/25/2025","12/31/2025",,"800-pge-5000","Don Doan",,"5995768.8103","2089903.39425","37.71823427163","-122.45662639737",,"POINT (-122.45662639736909 37.718234271627246)","POINT (-122.456626397 37.718234272)","Oceanview/Merced/Ingleside","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04950","JACKSON ST","MAPLE ST","CHERRY ST","Excavation","Pacific Gas & Electric","415-238-1286","GP 3756 JACKSON STREET SAN FRANCISCO","10/10/2025","APPROVED","7417000","94118","10/24/2025","11/21/2025",,"800-pge-5000","Gabriel Howell",,"5996322.31487","2115906.96086","37.78966528604","-122.45659264023",,"POINT (-122.45659264022736 37.78966528603957)","POINT (-122.45659264 37.789665286)","Presidio Heights","2","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"24IE-00202","BROADWAY","DIVISADERO ST","BRODERICK ST","StrtImprov","Dumican Mosey Architects","(415)495-9322 x101","BSM: Relocation of existing curb cut to center on existing garage door per plan title inSTREET IMPROVEMENT PERMIT SETin prepared by Dumican Mosey Architects, last revision dated on 08/22/2024.",,"ACTIVE","3183000","94115","12/16/2024","11/22/2025","2780 BROADWAY","(415)495-9322 x101","O'Brian Buchanan",,"6000344.94035","2117185.85486","37.79340692634","-122.44276667349","202207118169","POINT (-122.4427666734932 37.79340692633601)","POINT (-122.442766673 37.793406926)","Pacific Heights","2","2025/10/24 04:04:56 AM","2025/10/25 05:16:43 AM"
"25EXC-04936","GRAFTON AVE","PLYMOUTH AVE","GRANADA AVE","Excavation","Pacific Gas & Electric","415-695-3500","PM 35213585-38 Granada","10/09/2025","ACTIVE","6359000","94112","10/25/2025","12/31/2025",,"800-pge-5000","Don Doan",,"5995776.84793","2090557.8665","37.72003175931","-122.45664591948",,"POINT (-122.45664591948167 37.720031759310075)","POINT (-122.456645919 37.720031759)","Oceanview/Merced/Ingleside","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25N-00474","SUNNYDALE AVE","HAHN ST \ MRS. JACKSON WAY","SANTOS ST","NightNoise","Cahill/Guzman Joint Venture","925.771.0277","Concrete Pour","10/23/2025","APPROVED","15328000","94134","11/01/2025","11/01/2025","1501 SUNNYDALE AVE","415 825 2077",,,"6007165.35716","2087428.94488","37.71208770534","-122.41705804398",,"POINT (-122.4170580439839 37.71208770533788)","POINT (-122.417058044 37.712087705)","Visitacion Valley","10","2025/10/24 04:04:56 AM","2025/10/25 05:16:43 AM"
"25EXC-04973","VAN NESS AVE","GREEN ST","UNION ST","Excavation","CableCom","650-520-7091","2440 Van Ness Ave.","10/24/2025","APPROVED","13166201","94109","10/30/2025","11/27/2025","2440 VAN NESS AVE","3604543025","Alastair Johns",,"6005905.17103","2118796.12427","37.79814372779","-122.42364238504",,"POINT (-122.42364238504115 37.79814372779122)","POINT (-122.423642385 37.798143728)","Russian Hill","3","2025/10/27 04:13:48 AM","2025/10/28 05:16:42 AM"
"25EXC-04947","45TH AVE","LAWTON ST","MORAGA ST","Excavation","Pacific Gas & Electric","5102920681","47281830 - 1671-45th Ave. - FHJ - gas","10/10/2025","APPROVED","2002000","94122","11/03/2025","12/30/2025",,"800-pge-5000","Gabriel Howell",,"5982209.59224","2103875.29698","37.75580946535","-122.50452864049",,"POINT (-122.50452864049201 37.75580946534502)","POINT (-122.50452864 37.755809465)","Sunset/Parkside","4","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04964","BRODERICK ST","HAYES ST","GROVE ST","Excavation","Pacific Gas & Electric","5102920681","35606508 - 454 Broderick - Replace Poles","10/16/2025","APPROVED","3192000","94117","10/20/2025","11/17/2025",,"800-pge-5000","Kevin Johnson Jr.",,"6001133.87411","2110555.23919","37.7752459","-122.43956135977",,"POINT (-122.43956135977497 37.77524590000245)","POINT (-122.43956136 37.7752459)","Hayes Valley","5","2025/10/17 04:20:32 AM","2025/10/18 05:14:21 AM"
"25EXC-04935","22ND ST","TREAT AVE","FOLSOM ST","Excavation","Pacific Gas & Electric","5102920681","47246505 - Folsom & 22nd","10/10/2025","APPROVED","1186000","94110","10/27/2025","12/23/2025",,"800-pge-5000","Don Doan",,"6008420.76698","2103298.52482","37.75573267701","-122.41384082536",,"POINT (-122.41384082535843 37.7557326770131)","POINT (-122.413840825 37.755732677)","Mission","9","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04978","SAINT CHARLES AVE","BELLE AVE \ NIANTIC AVE","COUNTY LINE","Excavation","Pacific Gas & Electric","530-204-7987","306 St Charles Ave","10/16/2025","APPROVED","11291000","94132","10/15/2025","11/12/2025",,"415-695-3500","Don Doan",,"5992052.33","2086404.15","37.70841212104","-122.46921802706",,"POINT (-122.46921802705825 37.708412121043324)","POINT (-122.469218027 37.708412121)","Oceanview/Merced/Ingleside","7","2025/10/17 04:20:32 AM","2025/10/18 05:14:21 AM"
"25EXC-04952","GREEN ST","SCOTT ST",,"Excavation","Pacific Bell Telephone Company","209-595-6470","A05AV2C","10/10/2025","APPROVED","26870000","0","11/03/2025","11/28/2025",,"415-570-0767","Gabriel Howell",,"6001092.60614","2117944.60636","37.79553285396","-122.44023413813",,"POINT (-122.4402341381295 37.79553285395965)","POINT (-122.440234138 37.795532854)","Pacific Heights","2","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04966","GOLDEN GATE AVE","PIERCE ST","SCOTT ST","Excavation","Pacific Gas & Electric","415-238-1286","EP 1511 GOLDEN GATE AVE SAN FRANCISCO","10/10/2025","APPROVED","6273000","94115","10/18/2025","11/15/2025",,"800-pge-5000","Gabriel Howell",,"6002173.394","2111915.996","37.77904131878","-122.43606282206",,"POINT (-122.43606282205735 37.77904131878399)","POINT (-122.436062822 37.779041319)","Western Addition","5","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25N-00470","03RD ST","MISSION ST","MINNA ST","NightNoise","San Francisco Water Department","415-550-4910","Relocate Hydrant","10/21/2025","APPROVED","166000","94103","10/23/2025","11/07/2025","125 03RD ST","CDD dispatch 415-550-4900",,,"6012193.13549","2114228.75217","37.78595573688","-122.40156286868",,"POINT (-122.40156286868226 37.7859557368787)","POINT (-122.401562869 37.785955737)","Financial District/South Beach","6","2025/10/23 04:19:00 AM","2025/10/24 05:18:38 AM"
"25E-00776","FILBERT ST","DIVISADERO ST","BRODERICK ST","ExcStreet","Gopher-IT Trenchless","707-756-0113","Work aliging with PW20250929428","10/27/2025","APPROVED","5526000","94123","10/28/2025","11/25/2025","2644 FILBERT ST","707-756-0113",,,"6000292.55726","2118565.83438","37.7971929996","-122.44304707297","PW20250929428","POINT (-122.44304707297485 37.79719299959715)","POINT (-122.443047073 37.797193)","Marina","2","2025/10/28 04:15:31 AM","2025/10/29 05:17:11 AM"
"25EXC-04973","UNION ST","POLK ST","VAN NESS AVE","Excavation","CableCom","650-520-7091","2440 Van Ness Ave.","10/24/2025","APPROVED","12863000","94109","10/30/2025","11/27/2025","2440 VAN NESS AVE","3604543025","Alastair Johns",,"6005905.17103","2118796.12427","37.79814372779","-122.42364238504",,"POINT (-122.42364238504115 37.79814372779122)","POINT (-122.423642385 37.798143728)","Russian Hill","3","2025/10/27 04:13:48 AM","2025/10/28 05:16:42 AM"
"25EXC-04952","GREEN ST","SCOTT ST","DIVISADERO ST","Excavation","Pacific Bell Telephone Company","209-595-6470","A05AV2C","10/10/2025","APPROVED","6478000","94123","11/03/2025","11/28/2025",,"415-570-0767","Gabriel Howell",,"6000850.86387","2117910.96976","37.79542673038","-122.44106819157",,"POINT (-122.44106819157457 37.795426730380754)","POINT (-122.441068192 37.79542673)","Pacific Heights","2","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"20IE-00237","09TH AVE","JUDAH ST","KIRKHAM ST","StrtImprov","SF Gonzalez Concrete, Inc.","415-822-8384","Driveway removal and curb/sidewalk replacement, installation of five new tree basins and six new planters along 9th Ave. Installation of one tree basin and two new planters along Kirkham St. Remove and reconstruct sidewalk per approved permit and any additional paving as directed by BSM inspector.","10/10/2025","ACTIVE","433000","94122",,"09/15/2026","1482 09TH AVE","Refer to Agent","George Shami",,"5993381.13898","2105403.56665","37.7606564798","-122.46600518926","202002194861","POINT (-122.46600518926063 37.76065647980017)","POINT (-122.466005189 37.76065648)","Inner Sunset","7","2025/10/16 04:40:48 AM","2025/10/17 05:19:13 AM"
"25EXC-04936","GRAFTON AVE","PLYMOUTH AVE",,"Excavation","Pacific Gas & Electric","415-695-3500","PM 35213585-38 Granada","10/09/2025","ACTIVE","22576000","0","10/25/2025","12/31/2025",,"800-pge-5000","Don Doan",,"5995925.03761","2090555.32468","37.72003328745","-122.4561334979",,"POINT (-122.45613349790044 37.72003328745414)","POINT (-122.456133498 37.720033287)","Oceanview/Merced/Ingleside","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04969","FARRAGUT AVE","RAE AVE","HURON AVE","Excavation","Pacific Gas & Electric","530-204-7987","82 FARRAGUT AVE","10/10/2025","APPROVED","5416000","94112","10/09/2025","11/06/2025",,"800-pge-5000","Don Doan",,"5997497.21184","2087182.8553","37.71086338404","-122.45045606071",,"POINT (-122.4504560607141 37.71086338404232)","POINT (-122.450456061 37.710863384)","Outer Mission","11","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04983","MCALLISTER ST","LAGUNA ST","BUCHANAN ST","Excavation","Pacific Gas & Electric","4155243102","35326176 - 937 Mcallister St","10/17/2025","APPROVED","8898001","94102, 94115","10/27/2025","11/24/2025",,"800-pge-5000","Gabriel Howell",,"6004604.2192660831","2111906.7478680061","37.77915372512","-122.42765295459",,"POINT (-122.42765295458995 37.77915372512057)","POINT (-122.427652955 37.779153725)","Western Addition","5","2025/10/21 04:19:38 AM","2025/10/22 05:13:12 AM"
"25EXC-04964","HAYES ST","DIVISADERO ST","BRODERICK ST","Excavation","Pacific Gas & Electric","5102920681","35606508 - 454 Broderick - Replace Poles","10/16/2025","APPROVED","6825000","94117","10/20/2025","11/17/2025",,"800-pge-5000","Kevin Johnson Jr.",,"6001399.55936","2110418.32335","37.77488508115","-122.43863248339",,"POINT (-122.4386324833949 37.77488508114882)","POINT (-122.438632483 37.774885081)","Hayes Valley","5","2025/10/17 04:20:32 AM","2025/10/18 05:14:21 AM"
"25EXC-04967","SAN JOSE AVE","27TH ST","DUNCAN ST","Excavation","Pacific Gas & Electric","530-204-7987","582 San Jose Ave","10/10/2025","APPROVED","11434000","94110","10/09/2025","11/06/2025",,"800-pge-5000","Kevin Johnson Jr.",,"6006124.47156","2100100.14306","37.74682142812","-122.42155501578",,"POINT (-122.42155501577678 37.746821428119475)","POINT (-122.421555016 37.746821428)","Bernal Heights","9","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04977","HEARST AVE","DETROIT ST","EDNA ST","Excavation","Pacific Gas & Electric","530-204-7987","EP 377 HEARST AVE SAN FRANCISCO","10/20/2025","APPROVED","6864000","94112","10/22/2025","11/20/2025",,"800-pge-5000","Jeffrey Ramirez",,"5999099.23705","2094375.29416","37.73070372783","-122.44543594314",,"POINT (-122.44543594314472 37.730703727830566)","POINT (-122.445435943 37.730703728)","West of Twin Peaks","7","2025/10/21 04:19:38 AM","2025/10/22 05:13:12 AM"
"25EXC-04952","GREEN ST","PIERCE ST","SCOTT ST","Excavation","Pacific Bell Telephone Company","209-595-6470","A05AV2C","10/10/2025","APPROVED","6477000","94123","11/03/2025","11/28/2025",,"415-570-0767","Gabriel Howell",,"6001330.6617","2117977.61181","37.79563702869","-122.43941279381",,"POINT (-122.43941279381241 37.795637028690024)","POINT (-122.439412794 37.795637029)","Marina","2","2025/10/13 04:34:43 AM","2025/10/14 05:19:40 AM"
"25EXC-04995","MUNICH ST","PERSIA AVE","RUSSIA AVE","Excavation","Pacific Gas & Electric","415-238-1286","D# EP 359 MUNICH ST SAN FRANCISCO","10/14/2025","APPROVED","9449000","94112","11/06/2025","12/04/2025",,"800-pge-5000","Don Doan",,"6003880.88538","2089847.5371","37.71854332071","-122.428582421",,"POINT (-122.42858242099996 37.718543320705855)","POINT (-122.428582421 37.718543321)","Excelsior","11","2025/10/15 04:48:00 AM","2025/10/16 05:14:29 AM"
"25EXC-05000","20TH ST","ALABAMA ST","HARRISON ST","Excavation","Pacific Gas & Electric","530-215-6390","3120 20th St","10/14/2025","APPROVED","1049000","94110","10/10/2025","11/07/2025",,"800-pge-5000","Kevin Johnson Jr.",,"6008965.88103","2104497.75439","37.75905608799","-122.41204038611",,"POINT (-122.41204038611032 37.75905608798763)","POINT (-122.412040386 37.759056088)","Mission","9","2025/10/15 04:48:00 AM","2025/10/16 05:14:29 AM"
"25TOC-05952","BUCHANAN ST","LINDEN ST","HAYES ST","TempOccup","Pacific Gas & Electric","5102920681",,"10/16/2025","APPROVED","3331000","94102","11/05/2025","11/06/2025",,"800-PGE-5000",,,"6004519.04007","2110767.24867","37.77602010824","-122.42786640722",,"POINT (-122.42786640722268 37.77602010823692)","POINT (-122.427866407 37.776020108)","Hayes Valley","5","2025/10/17 04:20:32 AM","2025/10/18 05:14:21 AM"
"25EXC-04962","JONES ST","PLEASANT ST","CLAY ST","Excavation","Pacific Bell Telephone Company","209-595-6470","A059YXC","10/13/2025","APPROVED","7580000","94109","11/03/2025","11/28/2025",,"415-570-0767",,,"6008529.23194","2116870.27613","37.7930035944","-122.41442599121",,"POINT (-122.41442599120565 37.79300359439715)","POINT (-122.414425991 37.793003594)","Nob Hill","3","2025/10/14 04:21:52 AM","2025/10/15 05:34:23 AM"
